('decor', 'like') = 3.078022107047024
('nothing', 'worry') = 3.077773922797162
('nothing', 'perfect') = 3.077773922797162
('motels', 'much') = 3.077649846680905
('warren', 'much') = 3.077649846680905
('need', 'understand') = 3.07752578123465
('facility', 'need') = 3.0774844284566925
('room', 'section') = 3.0774844284566925
('view', 'lovely') = 3.076327031651024
('has', 'noisy') = 3.076161765021496
('cleanliness', 'called') = 3.075170562618446
('race', 'stay') = 3.07418004075263
('usual', 'stay') = 3.07418004075263
('housekeeping', 'polite') = 3.0736850347292837
('member', 'polite') = 3.0736850347292837
('location', 'getaway') = 3.0734375953939903
('accommodating', 'efficient') = 3.073313891639069
('nights', 'say') = 3.073313891639069
('clerk', 'courteous') = 3.0712125490497626
('food', 'superior') = 3.0712125490497626
('service', 'expect') = 3.070745999387724
('they', 'busy') = 3.0707185599879634
('amenities', 'read') = 3.069977893398123
('amenities', 'wanted') = 3.069977893398123
('better', 'okay') = 3.0697310890110896
('they', 'accommodating') = 3.069619642803266
('clean', 'economical') = 3.069237606864705
('clean', 'pristine') = 3.069237606864705
('clean', 'reception') = 3.069237606864705
('view', 'comparable') = 3.0692376068647045
('things', 'nothing') = 3.0688265006467548
('charge', 'high') = 3.068744293459013
('decor', 'odd') = 3.068744293459013
('time', 'smile') = 3.0682511486786552
('do', 'friendly') = 3.068057459339452
('anyone', 'make') = 3.0673885507211853
('furniture', 'make') = 3.0673885507211853
('items', 'make') = 3.0673885507211853
('prices', 'expensive') = 3.0672653645330996
('work', 'happy') = 3.0670806049707178
('dining', 'decent') = 3.0659110102241387
('addition', 'decent') = 3.0659110102241387
('signal', 'decent') = 3.0659110102241387
('stay', 'restful') = 3.0658802442159083
('know', 'enjoy') = 3.065541861420669
('breakfasts', 'complimentary') = 3.065480345802244
('property', 'immaculate') = 3.0650498099012715
('booking', 'easy') = 3.0648653338392737
('refrigerator', 'broken') = 3.063574661469182
('look', 'broken') = 3.063574661469182
('seemed', 'big') = 3.063206109917583
('worked', 'big') = 3.063206109917583
('microwave', 'big') = 3.063206109917583
('area', 'know') = 3.063048188069591
('honeymoon', 'special') = 3.062837652492291
('proximity', 'loud') = 3.0623465222608623
('variety', 'surprised') = 3.0623465222608623
('shower', 'warm') = 3.0615181189310183
('areas', 'beautiful') = 3.061441438974536
('wedding', 'outstanding') = 3.0613647630934153
('kitchen', 'need') = 3.0613647630934153
('beautiful', 'nice') = 3.0613647630934153
('price', 'getaway') = 3.0608741339300782
('price', 'accommodation') = 3.0608741339300782
('price', 'surprising') = 3.0608741339300782
('price', 'suitable') = 3.0608741339300782
('price', 'comparable') = 3.0608741339300782
('help', 'lack') = 3.0605062715233706
('job', 'excellent') = 3.05993108501435
('fact', 'say') = 3.0598933758767473
('decor', 'gorgeous') = 3.0595257634296344
('hallways', 'needed') = 3.0594032467601293
('wife', 'needed') = 3.0594032467601293
('stop', 'needed') = 3.0594032467601293
('floor', 'needed') = 3.0594032467601293
('facilities', 'like') = 3.058913284099319
('small', 'like') = 3.058913284099319
('in', 'safe') = 3.058505108954175
('lady', 'liked') = 3.058178651965535
('access', 'important') = 3.0574443937220726
('restaurant', 'fabulous') = 3.0572303054419723
('year', 'booked') = 3.0570162489267214
('went', 'better') = 3.056771651792937
('awesome', 'fantastic') = 3.056588231153075
('friendly', 'courteous') = 3.0562622075837913
('service', 'grateful') = 3.056099223423323
('convenient', 'went') = 3.055488196756746
('staff', 'attentive') = 3.0552005125244612
('hotels', 'help') = 3.055182780441934
('place', 'gem') = 3.0542669192429543
('has', 'accommodating') = 3.0540227877522472
('went', 'impressed') = 3.0534126397030223
('reasonable', 'excellent') = 3.0533882391475777
('hour', 'spend') = 3.0532906410525
('was', 'noisy') = 3.052315023067128
('building', 'fabulous') = 3.05158374230083
('feel', 'classic') = 3.0515837423008296
('feel', 'time') = 3.0515837423008296
('best', 'stayed') = 3.05112891016311
('shower', 'broken') = 3.0509746246895486
('area', 'liked') = 3.0505788361073747
('friendly', 'have') = 3.050166556488551
('variety', 'plus') = 3.0496354705113085
('anything', 'expected') = 3.0496354705113085
('wish', 'nice') = 3.0493921214273394
('sleep', 'need') = 3.0493921214273394
('conditioning', 'warm') = 3.0490271747478213
('sheets', 'warm') = 3.0490271747478213
('hilton', 'best') = 3.048905546366778
('take', 'best') = 3.048905546366778
('cake', 'best') = 3.048905546366778
('taste', 'best') = 3.048905546366778
('patrons', 'best') = 3.048905546366778
('easy', 'convenient') = 3.0488447360213082
('hospitality', 'loved') = 3.048540722735832
('down', 'stayed') = 3.0476898261963385
('preference', 'stayed') = 3.0476898261963385
('food', 'surprise') = 3.047365807095395
('new', 'neat') = 3.046717987129014
('something', 'overpriced') = 3.046717987129014
('meals', 'different') = 3.0467179871290138
('accommodating', 'say') = 3.0465965532632895
('section', 'say') = 3.0465965532632895
('breakfast', 'healthy') = 3.0463132473196852
('had', 'bonus') = 3.045504108184124
('choices', 'pleased') = 3.0448975515046453
('motel', 'surprise') = 3.0448975515046453
('workout', 'good') = 3.0447156342178663
('bed', 'broken') = 3.0447156342178663
('choice', 'excellent') = 3.044482685925686
('people', 'very') = 3.044291249734474
('bonus', 'stay') = 3.0438063917091105
('graduation', 'stay') = 3.0438063917091105
('gal', 'friendly') = 3.043604415614913
('rooms', 'stylish') = 3.0434428550961528
('rooms', 'shared') = 3.0434428550961528
('walk', 'safe') = 3.042110670703506
('care', 'happy') = 3.041989624007887
('plenty', 'pleasant') = 3.041263557036906
('grounds', 'love') = 3.041263557036906
('decor', 'love') = 3.041263557036906
('cake', 'beautiful') = 3.0412635570369058
('success', 'beautiful') = 3.0412635570369058
('windows', 'beautiful') = 3.0412635570369058
('awesome', 'beautiful') = 3.0412635570369058
('get', 'beautiful') = 3.0412635570369058
('large', 'beautiful') = 3.0412635570369058
('comfortable', 'beautiful') = 3.0412635570369058
('convenient', 'spectacular') = 3.0405378552907747
('booked', 'feel') = 3.0405378552907747
('facilities', 'gorgeous') = 3.0404169404819297
('kind', 'gorgeous') = 3.0404169404819297
('cordial', 'clean') = 3.0399333825619044
('terrific', 'clean') = 3.0399333825619044
('unique', 'clean') = 3.0399333825619044
('impressed', 'clean') = 3.0399333825619044
('best', 'plus') = 3.039268754953049
('dinner', 'make') = 3.038242205061669
('motel', 'better') = 3.0381559736255896
('hotel', 'highlight') = 3.037608524252103
('find', 'need') = 3.0375180211390473
('shuttle', 'needed') = 3.037035433731675
('experience', 'satisfactory') = 3.037035433731675
('good', 'help') = 3.03696305954167
('door', 'plus') = 3.0358296709862778
('night', 'very') = 3.0358296709862778
('western', 'feel') = 3.035588639319041
('some', 'loud') = 3.0348657858387553
('restaurant', 'appreciate') = 3.034022914280647
('needed', 'pleased') = 3.0338423629956495
('surprised', 'checked') = 3.033661834303568
('easy', 'went') = 3.032218417433899
('lovely', 'charming') = 3.031497250190245
('small', 'okay') = 3.0312569411964536
('great', 'okay') = 3.0312569411964536
('dryer', 'better') = 3.0307764432599926
('smelled', 'better') = 3.0307764432599926
('cold', 'better') = 3.0307764432599926
('stars', 'better') = 3.0307764432599926
('muffins', 'better') = 3.0307764432599926
('same', 'better') = 3.0307764432599926
('crew', 'better') = 3.0307764432599926
('stays', 'better') = 3.0307764432599926
('wedding', 'better') = 3.0307764432599926
('bar', 'quaint') = 3.0307764432599926
('tv', 'need') = 3.029655903366077
('amenities', 'acceptable') = 3.0293359089007774
('experience', 'pleased') = 3.0291302356463286
('design', 'noisy') = 3.028856050243139
('staff', 'friendly') = 3.028740333573751
('clerks', 'friendly') = 3.028256451281477
('this', 'comparable') = 3.0278968114838056
('ok', 'outstanding') = 3.0274174311700777
('adventure', 'looking') = 3.0274174311700777
('she', 'shared') = 3.027177800733369
('front', 'broken') = 3.026099956050519
('all', 'find') = 3.026099956050519
('needed', 'broke') = 3.0259802452226787
('lot', 'broke') = 3.0259802452226787
('reception', 'zero') = 3.0259802452226787
('one', 'correct') = 3.025740853362694
('one', 'arranged') = 3.025740853362694
('one', 'feel') = 3.025740853362694
('friend', 'room') = 3.025022916029695
('store', 'available') = 3.023946679470356
('food', 'stocked') = 3.023906834271406
('people', 'interesting') = 3.0238271471747584
('room', 'like') = 3.0237524445189026
('hotel', 'loved') = 3.0237106505432014
('beds', 'need') = 3.023396912894395
('bed', 'need') = 3.023396912894395
('shower', 'accessible') = 3.0232296342066443
('booked', 'liked') = 3.023050428561934
('stay', 'highlight') = 3.022811522324022
('able', 'stayed') = 3.0221547340892014
('small', 'love') = 3.0221547340892014
('loud', 'much') = 3.022154734089201
('day', 'wanted') = 3.021836398906778
('thought', 'like') = 3.021438578680656
('concern', 'like') = 3.021438578680656
('area', 'loved') = 3.0204768043179557
('loved', 'small') = 3.020245775767823
('hotels', 'spend') = 3.019113525734413
('stayed', 'wanted') = 3.0190539582354514
('good', 'patient') = 3.0188157128314104
('good', 'staying') = 3.0188157128314104
('good', 'faulty') = 3.0188157128314104
('good', 'cold') = 3.0188157128314104
('time', 'issue') = 3.0184981134815554
('options', 'better') = 3.017952402902409
('impressed', 'great') = 3.0169111646460505
('alarm', 'was') = 3.0168318630084934
('hour', 'complimentary') = 3.0152071393210207
('lighting', 'needed') = 3.015009127401676
('shops', 'needed') = 3.015009127401676
('house', 'beautiful') = 3.014791345675715
('options', 'looking') = 3.014593390812494
('quick', 'need') = 3.0140590483150587
('bedroom', 'need') = 3.0140590483150587
('shopping', 'need') = 3.0140590483150587
('weather', 'need') = 3.0140590483150587
('more', 'need') = 3.0140590483150587
('neighborhood', 'find') = 3.0138216262720823
('nothing', 'use') = 3.0136435853774466
('family', 'welcome') = 3.013109594486194
('feel', 'there') = 3.013109594486194
('size', 'love') = 3.012694404840135
('beds', 'okay') = 3.0123979139451382
('sound', 'easy') = 3.012397913945138
('review', 'found') = 3.0121607650926454
('surprise', 'fancy') = 3.011864383835386
('efficient', 'reasonable') = 3.0116865843025464
('checkin', 'excellent') = 3.011568063452951
('pat', 'excellent') = 3.011568063452951
('huge', 'excellent') = 3.011568063452951
('suggestion', 'excellent') = 3.011568063452951
('tour', 'excellent') = 3.011568063452951
('list', 'excellent') = 3.011568063452951
('blinds', 'excellent') = 3.011568063452951
('cocktails', 'excellent') = 3.011568063452951
('crew', 'excellent') = 3.011568063452951
('day', 'inviting') = 3.011568063452951
('comments', 'booked') = 3.0112125593135968
('weekend', 'booked') = 3.0112125593135968
('apartment', 'lovely') = 3.0107386900234476
('is', 'lovely') = 3.0107386900234476
('breakfast', 'enjoy') = 3.0105632223704837
('hotel', 'deserve') = 3.0095941480825066
('place', 'romantic') = 3.009412683458694
('cleanliness', 'top') = 3.0090813721606735
('rates', 'plus') = 3.0086082022512532
('pleasant', 'welcoming') = 3.0086082022512532
('hallway', 'long') = 3.0082534266338534
('table', 'long') = 3.0082534266338534
('one', 'liked') = 3.0082534266338534
('suites', 'loved') = 3.007898738238486
('morning', 'loved') = 3.007898738238486
('tub', 'broken') = 3.0077214267356647
('issue', 'accommodation') = 3.0076623277437515
('issues', 'accommodating') = 3.0067170729738906
('experience', 'make') = 3.0065333453343306
('needed', 'clean') = 3.006510381024454
('staff', 'courteous') = 3.0061370210548324
('helpful', 'looks') = 3.00600853811105
('helpful', 'delicious') = 3.00600853811105
('helpful', 'honest') = 3.00600853811105
('booked', 'quick') = 3.005772437130098
('friendly', 'what') = 3.005772437130098
('friendly', 'appointed') = 3.005772437130098
('friendly', 'allowed') = 3.005772437130098
('friendly', 'remodeled') = 3.005772437130098
('friendly', 'loving') = 3.005772437130098
('friendly', 'served') = 3.005772437130098
('friendly', 'care') = 3.005772437130098
('friendly', 'slow') = 3.005772437130098
('friendly', 'quick') = 3.005772437130098
('bar', 'need') = 3.004781234727048
('facilities', 'nothing') = 3.00412081125894
('layout', 'fantastic') = 3.0041208112589395
('stays', 'fantastic') = 3.0041208112589395
('luck', 'good') = 3.0040736497205205
('noisy', 'know') = 3.003649265237128
('orleans', 'love') = 3.0032957068378856
('decent', 'able') = 3.002471074039847
('street', 'able') = 3.002471074039847
('in', 'read') = 3.002471074039847
('room', 'issue') = 3.002196301152455
('have', 'looking') = 3.00188233906294
('have', 'impressed') = 3.00188233906294
('beach', 'beautiful') = 3.0017351928502687
('dates', 'helpful') = 3.000117574266875
('put', 'helpful') = 3.000117574266875
('walked', 'helpful') = 3.000117574266875
('megan', 'helpful') = 3.000117574266875
('recommend', 'helpful') = 3.000117574266875
('left', 'helpful') = 3.000117574266875
('new', 'stay') = 2.999412272350657
('beach', 'liked') = 2.9984724058412677
('that', 'delayed') = 2.998002702095986
('that', 'patient') = 2.998002702095986
('that', 'cater') = 2.998002702095986
('that', 'forced') = 2.998002702095986
('surprise', 'arrived') = 2.997650524615685
('deluxe', 'stayed') = 2.997063753126371
('decor', 'feel') = 2.9965945077031777
('decor', 'down') = 2.9965945077031777
('gorgeous', 'clean') = 2.995539263203451
('enjoyed', 'much') = 2.995187686488932
('excellent', 'reasonable') = 2.9948127657381503
('accommodating', 'surprised') = 2.994601915625028
('keeping', 'great') = 2.994543351617596
('enough', 'private') = 2.9943676738578486
('pleased', 'different') = 2.9942505672348783
('layout', 'different') = 2.9942505672348783
('coffee', 'wanted') = 2.9942505672348783
('value', 'exceptional') = 2.9939227192523545
('happy', 'needed') = 2.993314056302357
('market', 'convenient') = 2.9922612076549404
('outlet', 'convenient') = 2.9922612076549404
('destination', 'convenient') = 2.9922612076549404
('fancy', 'convenient') = 2.9922612076549404
('service', 'zero') = 2.9919688860036073
('free', 'decent') = 2.9919104287803617
('had', 'big') = 2.9910563241617476
('rooms', 'impressive') = 2.9909754352020177
('rooms', 'careful') = 2.9909754352020173
('rooms', 'prefer') = 2.9909754352020173
('comfortable', 'pleased') = 2.9904497674822688
('line', 'broken') = 2.989574080025405
('nice', 'quality') = 2.9888739125567296
('alexandria', 'beautiful') = 2.9887961371427703
('night', 'fun') = 2.9871948957354015
('reservations', 'expensive') = 2.986775446672732
('ones', 'expensive') = 2.986775446672732
('small', 'exceptional') = 2.986309535142479
('neighborhood', 'accessible') = 2.9860766357891784
('this', 'wish') = 2.9860766357891784
('much', 'place') = 2.9860766357891784
('bed', 'nothing') = 2.9852617840076237
('basic', 'pleasant') = 2.9846800286705384
('greeted', 'pleasant') = 2.9846800286705384
('attendant', 'pleasant') = 2.9846800286705384
('thought', 'love') = 2.9846800286705384
('fun', 'old') = 2.9846800286705384
('pleasant', 'bonus') = 2.983517221288423
('getaway', 'spacious') = 2.983517221288423
('needed', 'great') = 2.9834881631086
('hallways', 'noisy') = 2.9830523606300146
('expected', 'noisy') = 2.9830523606300146
('floor', 'noisy') = 2.9830523606300146
('water', 'quality') = 2.9825876497092985
('something', 'broke') = 2.9825876497092985
('lobby', 'beautiful') = 2.9823698679833375
('convenient', 'fancy') = 2.982239214726108
('desk', 'arranged') = 2.982239214726108
('things', 'expected') = 2.981890863875474
('clean', 'highlight') = 2.9817747656143654
('clean', 'suitable') = 2.9817747656143654
('pictures', 'make') = 2.9816586766953015
('went', 'loud') = 2.9814265268772946
('sense', 'was') = 2.9814265268772946
('need', 'took') = 2.981310465975347
('pleased', 'checked') = 2.981194414409432
('to', 'checked') = 2.981194414409432
('place', 'beware') = 2.9802663377991774
('place', 'idea') = 2.9802663377991774
('cleaning', 'better') = 2.9801503701900245
('center', 'expect') = 2.979570671929768
('hand', 'had') = 2.9789139620340994
('have', 'fantastic') = 2.978585719151802
('stayed', 'personable') = 2.978411973738105
('price', 'acceptable') = 2.978411973738105
('room', 'inconsistent') = 2.977948754905778
('room', 'period') = 2.977948754905778
('room', 'tend') = 2.977948754905778
('room', 'will') = 2.977948754905778
('room', 'immaculate') = 2.977948754905778
('charm', 'neat') = 2.9756348890675315
('feel', 'enjoyed') = 2.9756348890675315
('woman', 'lovely') = 2.975114780292726
('good', 'perfect') = 2.974421593472957
('good', 'wonderful') = 2.974421593472957
('happy', 'clean') = 2.973844192104132
('had', 'bright') = 2.9727477657488097
('mark', 'great') = 2.972517045287597
('cream', 'great') = 2.972517045287597
('walk', 'enjoyable') = 2.972401698892102
('cereal', 'available') = 2.9714792595762205
('cold', 'available') = 2.9714792595762205
('key', 'available') = 2.9714792595762205
('fresh', 'available') = 2.9714792595762205
('season', 'available') = 2.9714792595762205
('alexandria', 'available') = 2.9714792595762205
('elevator', 'available') = 2.9714792595762205
('superb', 'big') = 2.9700967055261014
('times', 'came') = 2.9700967055261014
('fare', 'reasonable') = 2.9698664086079196
('okay', 'nice') = 2.9696649289566053
('contact', 'had') = 2.9696361484460883
('charm', 'had') = 2.9696361484460883
('stopped', 'new') = 2.968715475127741
('seemed', 'new') = 2.968715475127741
('worked', 'new') = 2.968715475127741
('company', 'new') = 2.968715475127741
('ceiling', 'new') = 2.968715475127741
('friends', 'new') = 2.968715475127741
('convenience', 'plus') = 2.9687154751277407
('mold', 'need') = 2.968255358701934
('floor', 'expect') = 2.968255358701934
('size', 'down') = 2.968025355506407
('views', 'exceptional') = 2.9674505078911633
('feeling', 'help') = 2.966301499355684
('issue', 'has') = 2.9658421520491247
('they', 'feel') = 2.9648856479758394
('venue', 'better') = 2.9636622474014556
('job', 'enjoy') = 2.9636622474014556
('rest', 'courteous') = 2.9626880922715935
('guests', 'accessible') = 2.9618290895425012
('visit', 'wanted') = 2.961829089542501
('bathroom', 'broke') = 2.9613711637996025
('servers', 'friendly') = 2.96114225542294
('beat', 'friendly') = 2.96114225542294
('megan', 'friendly') = 2.96114225542294
('employees', 'friendly') = 2.96114225542294
('care', 'excellent') = 2.960941990382983
('son', 'accommodating') = 2.960913383360766
('amount', 'accommodating') = 2.960913383360766
('room', 'spend') = 2.960026846908516
('pleasant', 'issue') = 2.958855167054154
('beds', 'feel') = 2.958626657504157
('views', 'down') = 2.958626657504157
('bed', 'feel') = 2.958626657504157
('time', 'correct') = 2.958626657504157
('time', 'down') = 2.958626657504157
('friendly', 'took') = 2.958466722351741
('big', 'great') = 2.9580174755924817
('all', 'personable') = 2.957712981070269
('review', 'saved') = 2.957712981070269
('feeling', 'love') = 2.9571992922484314
('everything', 'pleasing') = 2.9561154383481076
('breakfast', 'worry') = 2.9561154383481076
('breakfast', 'waste') = 2.9561154383481076
('bit', 'much') = 2.9556593223022944
('better', 'much') = 2.9556593223022944
('hotel', 'trendy') = 2.95514636406013
('noise', 'make') = 2.9541779402731945
('spot', 'fun') = 2.9538362987889704
('which', 'convenient') = 2.953787059840305
('weekend', 'overpriced') = 2.9536085827375325
('lounge', 'fantastic') = 2.9534947381889713
('located', 'fantastic') = 2.9534947381889713
('fairness', 'clean') = 2.9524705413115653
('for', 'booked') = 2.952318870260028
('nothing', 'terrible') = 2.952243040713303
('nothing', 'kept') = 2.952243040713303
('nothing', 'extreme') = 2.952243040713303
('nothing', 'vacant') = 2.952243040713303
('comfortable', 'superb') = 2.951560754088674
('staff', 'helpful') = 2.9513915344504533
('quality', 'overpriced') = 2.9511060755343625
('privacy', 'is') = 2.950197148088397
('know', 'like') = 2.949288792924821
('idea', 'like') = 2.949288792924821
('she', 'expected') = 2.949175288732096
('thought', 'exceptional') = 2.9488348297238165
('noise', 'set') = 2.9481541526454245
('meal', 'complimentary') = 2.947643855508386
('booked', 'able') = 2.9468787480765295
('kids', 'loud') = 2.9468693048409262
('pm', 'available') = 2.945944167469083
('cleanliness', 'very') = 2.945887545673479
('event', 'happy') = 2.945774308748584
('this', 'acceptable') = 2.9454346512918326
('lobby', 'unique') = 2.9447555761835598
('date', 'peaceful') = 2.9447555761835598
('restaurant', 'attractive') = 2.9447555761835598
('service', 'efficient') = 2.9439888571017856
('value', 'quality') = 2.9439071815452387
('employee', 'different') = 2.9436244941649106
('situation', 'different') = 2.9436244941649106
('rate', 'overpriced') = 2.9436244941649106
('which', 'like') = 2.943436066679383
('rest', 'fabulous') = 2.943059285522661
('spa', 'courteous') = 2.9419295321047962
('breakfast', 'decent') = 2.9408362441860927
('rooms', 'big') = 2.9403493621320496
('stay', 'effective') = 2.9403493621320496
('stay', 'spend') = 2.9403493621320496
('bar', 'notch') = 2.94001097933681
('clean', 'accessible') = 2.9399545899197386
('walls', 'noisy') = 2.938658241271561
('decent', 'pleased') = 2.9379823475881333
('meals', 'convenient') = 2.9378134236325644
('night', 'peaceful') = 2.9362939974353632
('helpful', 'felt') = 2.9356192102196523
('attentive', 'friendly') = 2.9356071633158027
('need', 'fine') = 2.935506776362222
('getaway', 'quiet') = 2.9346076208074767
('bad', 'good') = 2.934532716467443
('which', 'satisfactory') = 2.9341582530913723
('all', 'pleased') = 2.9338662391159014
('area', 'outdoor') = 2.933765171124625
('neighborhood', 'say') = 2.932137828678375
('much', 'say') = 2.932137828678375
('sausage', 'like') = 2.93180136619598
('rating', 'excellent') = 2.9313977147689676
('river', 'better') = 2.931240769709078
('overpriced', 'better') = 2.931240769709078
('seemed', 'better') = 2.931240769709078
('perfect', 'better') = 2.931240769709078
('sign', 'better') = 2.931240769709078
('complaints', 'better') = 2.931240769709078
('lots', 'better') = 2.931240769709078
('beds', 'new') = 2.9307476249287205
('easy', 'thought') = 2.930680390971837
('easy', 'find') = 2.930680390971837
('service', 'lackluster') = 2.9305683413394643
('service', 'exquisite') = 2.9305683413394643
('lounge', 'checked') = 2.930568341339464
('employee', 'checked') = 2.930568341339464
('sheets', 'checked') = 2.930568341339464
('upgrade', 'checked') = 2.930568341339464
('phone', 'checked') = 2.930568341339464
('problem', 'checked') = 2.930568341339464
('attitude', 'pleasant') = 2.930232244648162
('professional', 'love') = 2.930232244648162
('experience', 'alright') = 2.930120229815163
('they', 'indifferent') = 2.930120229815163
('they', 'careful') = 2.930120229815163
('they', 'lead') = 2.930120229815163
('folks', 'outstanding') = 2.9301202298151625
('way', 'read') = 2.9301202298151625
('way', 'outstanding') = 2.9301202298151625
('make', 'great') = 2.929448323395711
('reasonable', 'great') = 2.929448323395711
('everyday', 'great') = 2.929448323395711
('charge', 'reasonable') = 2.9292244241105734
('town', 'lovely') = 2.9289445988598
('loved', 'clean') = 2.928425067344914
('city', 'looking') = 2.9278817576191636
('everyone', 'impressed') = 2.9278817576191636
('guests', 'impressed') = 2.9278817576191636
('expensive', 'make') = 2.927210892672925
('surgery', 'make') = 2.927210892672925
('drive', 'make') = 2.927210892672925
('place', 'liked') = 2.927155001339615
('option', 'best') = 2.9260487985812444
('all', 'needed') = 2.926004121342931
('happy', 'attentive') = 2.9244189750912892
('spend', 'need') = 2.9238612393434806
('cute', 'nice') = 2.9238612393434806
('walls', 'need') = 2.9238612393434806
('bed', 'greatest') = 2.9238612393434806
('staying', 'booked') = 2.9237497180632572
('are', 'booked') = 2.9237497180632572
('group', 'booked') = 2.9237497180632572
('need', 'was') = 2.922682736004638
('bar', 'liked') = 2.922523552607969
('better', 'able') = 2.9223007253558637
('distance', 'able') = 2.9223007253558637
('driver', 'helpful') = 2.922115062265602
('found', 'decent') = 2.921521100888964
('speed', 'decent') = 2.921521100888964
('visit', 'know') = 2.921187105045155
('them', 'set') = 2.921187105045155
('am', 'available') = 2.920853186506252
('size', 'loved') = 2.9204358969881463
('what', 'read') = 2.9197036138698245
('fi', 'complimentary') = 2.9196294793387896
('broken', 'broken') = 2.9191847521340075
('inn', 'similar') = 2.9189624399306413
('building', 'lovely') = 2.917629285631966
('line', 'high') = 2.9167412000139628
('hosts', 'accommodating') = 2.9165192640023125
('suite', 'looking') = 2.9159091159530877
('owners', 'wanted') = 2.914523374764144
('okay', 'wanted') = 2.914523374764144
('quiet', 'beautiful') = 2.9135080098385333
('helpful', 'have') = 2.9128991337195687
('seemed', 'easy') = 2.9128622403942237
('inviting', 'easy') = 2.9128622403942237
('connection', 'easy') = 2.9128622403942237
('outside', 'easy') = 2.9128622403942237
('those', 'easy') = 2.9128622403942237
('friendly', 'called') = 2.9126630327386165
('friendly', 'went') = 2.9126630327386165
('know', 'love') = 2.9125302429147033
('convenient', 'stayed') = 2.9125302429147033
('fun', 'feel') = 2.912530242914703
('feeling', 'feel') = 2.912530242914703
('bed', 'loved') = 2.911037198985897
('hotel', 'booked') = 2.910870726616981
('that', 'accommodation') = 2.9105398608456468
('that', 'surprising') = 2.9105398608456468
('that', 'suitable') = 2.9105398608456468
('hallways', 'warm') = 2.907008169875393
('any', 'warm') = 2.907008169875393
('comfortable', 'noisy') = 2.9062367635791837
('cleanliness', 'acceptable') = 2.9052455611761334
('review', 'full') = 2.9052455611761334
('stay', 'liked') = 2.9051599336697493
('family', 'wide') = 2.9045851377080254
('breakfast', 'plus') = 2.9045851377080254
('all', 'happy') = 2.904075017468196
('which', 'make') = 2.9036561646940284
('in', 'peaceful') = 2.9029354004889325
('hotel', 'section') = 2.9026789441659946
('highway', 'safe') = 2.902385907036893
('keeping', 'safe') = 2.902385907036893
('accommodating', 'had') = 2.901891541810254
('section', 'had') = 2.901891541810254
('condition', 'excellent') = 2.901385145702528
('got', 'courteous') = 2.90128754760745
('employees', 'courteous') = 2.90128754760745
('immaculate', 'stayed') = 2.900848437867068
('amazing', 'helpful') = 2.9005819007159603
('clean', 'mind') = 2.8993126054223923
('clean', 'flush') = 2.8993126054223923
('services', 'outstanding') = 2.8990933341945384
('restaurants', 'convenient') = 2.897520717684531
('knowledgeable', 'friendly') = 2.8970119180032246
('oatmeal', 'best') = 2.896902452921728
('tip', 'best') = 2.896902452921728
('san', 'best') = 2.896902452921728
('state', 'best') = 2.896902452921728
('meeting', 'best') = 2.896902452921728
('buildings', 'best') = 2.896902452921728
('class', 'best') = 2.896902452921728
('position', 'best') = 2.896902452921728
('locations', 'best') = 2.896902452921728
('friends', 'best') = 2.896902452921728
('vacation', 'best') = 2.896902452921728
('floor', 'broken') = 2.896464675633924
('thing', 'greatest') = 2.8960270311467546
('group', 'noisy') = 2.895589519379675
('notch', 'love') = 2.895042816185862
('room', 'enjoy') = 2.8948930151782193
('know', 'nothing') = 2.894496320084442
('nothing', 'dirty') = 2.8933493516597344
('hour', 'fun') = 2.8932947568539196
('suite', 'fantastic') = 2.8926124960419495
('front', 'loved') = 2.8924215208185498
('feel', 'stay') = 2.891803298264061
('something', 'expect') = 2.891439761651103
('rooms', 'brilliant') = 2.891439761651103
('rooms', 'everywhere') = 2.891439761651103
('need', 'shabby') = 2.8911126570037684
('had', 'loud') = 2.8906610629541123
('friendly', 'spotless') = 2.890295219710162
('friendly', 'experience') = 2.890295219710162
('friendly', 'negative') = 2.890295219710162
('friendly', 'seemed') = 2.890295219710162
('expect', 'reasonable') = 2.889696059923936
('minute', 'reasonable') = 2.889696059923936
('love', 'went') = 2.889478245317817
('close', 'needed') = 2.8894782453178167
('stuff', 'needed') = 2.8894782453178167
('large', 'needed') = 2.8894782453178167
('activities', 'needed') = 2.8894782453178167
('children', 'expensive') = 2.8894782453178167
('tv', 'know') = 2.8894782453178167
('morning', 'needed') = 2.8894782453178167
('way', 'know') = 2.8894782453178167
('island', 'beautiful') = 2.8892604635918557
('dcor', 'beautiful') = 2.8892604635918557
('venice', 'beautiful') = 2.8892604635918557
('felt', 'beautiful') = 2.8892604635918557
('priced', 'beautiful') = 2.8892604635918557
('away', 'beautiful') = 2.8892604635918557
('sense', 'had') = 2.888716153062521
('date', 'old') = 2.888172047817192
('accommodating', 'courteous') = 2.8879907249939927
('trip', 'safe') = 2.8876644013301274
('ok', 'decent') = 2.887573768965626
('getaway', 'made') = 2.88730190602912
('getaway', 'took') = 2.88730190602912
('place', 'classy') = 2.8871569334076956
('quality', 'pleasing') = 2.886975738114647
('quality', 'use') = 2.886975738114647
('others', 'okay') = 2.886867031861279
('race', 'stayed') = 2.885418397297462
('key', 'convenient') = 2.885346003738429
('to', 'convenient') = 2.885346003738429
('other', 'broken') = 2.8852374202106694
('stay', 'love') = 2.884854249540346
('aspects', 'helpful') = 2.8846403568469388
